Id, Label, Weight, Res_Id
11134, sumit r.das, 33, 31862
20554, john uglum, 2, 41513
19863, f.strocchi, 4, 40811
19784, h.steinacker, 3, 40729
19040, bernd schreiber, 1, 39974
13245, brigitte hiller, 3, 34037
18251, pedro resco, 2, 39159
15670, r.p.malik, 24, 36522
18730, hubert saleur, 7, 39657
18802, jose m.sanchez de santos, 1, 39732
9411, moustafa awada, 5, 30095
17311, zbigniew oziewicz, 3, 38208
10253, r.w.brown, 1, 30958
19087, thomas schwarzweller, 4, 40024
9117, eleonora alfinito, 1, 29790
20151, tomasz r.taylor, 2, 41105
14109, a.kashani-poor, 4, 34910
12754, m.grigoriev, 3, 33539
21588, yunbo zhang, 2, 42578
19676, rafael sorkin, 1, 40621
15216, c.n.leung, 4, 36026
18603, l.h.ryder, 1, 39522
13676, c.itoi, 3, 34472
14937, a.b.lahanas, 1, 35739
21611, zhujun zheng, 1, 42601
20401, mario trigiante, 7, 41360
13068, zbigniew hasiewicz, 3, 33854
20974, ole warnaar, 2, 41949
9245, yaron e.antebi, 1, 29924
18281, henric rhedin, 12, 39193
14893, hwang-hyun kwon, 2, 35702
11848, p.fendley, 8, 32587
10216, f.a.brito, 6, 30921
15623, jnan maharana, 1, 36475
20934, m.a.walton, 12, 41909
11858, v.i.fernandez, 3, 32598
14916, jorge l.lopez, 1, 35719
12973, ken halpern, 1, 33758
10196, paul bressler, 2, 30898
15325, dmitri linde, 3, 36139
20730, tonnis a.ter veldhuis, 3, 41703
19931, b.sundborg, 3, 40880
16786, n.a.nekrasov, 1, 37662
17182, d.i.olive, 6, 38078
20879, y.s.volvovski, 2, 41852
18987, karl-georg schlesinger, 5, 39920
9773, ingemar bengtsson, 3, 30464
13641, atushi ishikawa, 6, 34437
17037, s.nussinov, 5, 37924
16290, shunya mizoguchi, 14, 37160
14089, andreas karch, 31, 34889
17567, andrea pelissetto, 3, 38471
14642, g.p.korchemsky, 11, 35447
9801, marcus berg, 4, 30493
15608, u.magnea, 3, 36460
19623, a.a.soloshenko, 1, 40567
21028, a.weinstein, 1, 42003
14538, s.kocak, 4, 35342
17645, jonas persson, 1, 38548
21267, urjit a.yajnik, 1, 42245
11429, v.dotsenko, 1, 32164
15624, l.maharana, 2, 36475
16829, m.b.silva neto, 5, 37709
20865, m.s.volkov, 4, 41839
18984, arne schirrmacher, 1, 39917
16692, d.v.nanopoulos, 34, 37566
17988, maciej przanowski, 5, 38894
16098, d.melnikov, 1, 36968
21567, hong zhang, 3, 42556
15327, n linden, 1, 36141
18187, f.ravndal, 3, 39095
20507, ludwik turko, 4, 41465
21107, h.-w.wiesbrock, 2, 42082
21595, wan-yun zhao, 1, 42585
17952, predrag prester, 4, 38859
21295, m.yamamoto, 1, 42273
19649, yong-seon song, 1, 40593
16518, g.muenster, 1, 37389
14402, takashi kimura, 2, 35202
14532, yuji kobayashi, 1, 35335
17472, r.parwani, 2, 38373
17712, j.phillips, 6, 38616
12303, dao-neng gao, 1, 33067
15917, manu mathur, 3, 36781
18522, c.rovelli, 1, 39440
21559, gh.zet, 1, 42549
11484, andrey yu.dubin, 4, 32216
11814, a.fayyazuddin, 5, 32551
19144, yasuhiro sekino, 7, 40081
13127, yang hui he, 1, 33914
17807, jan plefka, 16, 38713
15254, h.li, 1, 36064
17981, m.de wild propitius, 2, 38887
15313, de-hone lin, 3, 36125
11317, keith r.dienes, 21, 32045
17538, m.pawlowski, 4, 38440
13931, d.-u.jungnickel, 1, 34723
17392, d.b.papadopoulos, 3, 38291
18286, nematollah riazi, 1, 39198
11335, m.dine, 4, 32064
13745, s.jaimungal, 3, 34543
10789, hugo christiansen, 1, 31506
16466, v.m.mostepanenko, 1, 37338
17243, dmitri orlov, 3, 38137
12297, terry gannon, 13, 33062
15701, m.mandelberg, 3, 36556
14962, giovanni landi, 3, 35764
10593, jung-ho cha, 1, 31308
19052, bernd schroers, 1, 39986
21499, alessandro zampa, 1, 42485
9085, g.alejandro, 1, 29758
16381, gregory moore, 53, 37251
12016, p.forgacs, 8, 32755
18465, f.fonseca romero, 1, 39383
19724, ph spindel, 1, 40668
15959, toyoki matsuyama, 5, 36823
11717, jonathan m.evans, 13, 32454
17025, masatoshi nozaki, 5, 37906
11957, antonino flachi, 2, 32698
21151, pavel winternitz, 1, 42128
11596, tohru eguchi, 21, 32330
12445, ranjan k.ghosh, 2, 33218
14782, h.kubo, 1, 35590
12033, patrick j.fox, 2, 32776
10845, gerald cleaver, 1, 31562
17985, paolo provero, 3, 38892
17129, n.ohta, 7, 38022
19364, german v.shishkin, 1, 40306
10786, m.christensen, 2, 31503
11822, l.feher, 19, 32561
18197, alexander v.razumov, 5, 39105
9324, adi armoni, 11, 30006
15574, alan j.macfarlane, 1, 36424
14747, graham d.kribs, 1, 35556
15469, pascual lucas, 1, 36293
15020, michael lassig, 1, 35822
16870, hermann nicolai, 15, 37751
18029, f.quevedo, 29, 38936
18577, m.ruiz-altaba, 3, 39496
15413, e.lopez, 17, 36234
16795, w.m.nelson, 1, 37673
20231, michael thies, 8, 41188
19727, v.spiridonov, 5, 40673
19572, j.t.sobczyk, 1, 40517
15114, honglo lee, 1, 35921
12263, andrei galiautdinov, 3, 33027
14048, hsien-chung kao, 10, 34848
15283, yi liao, 6, 36095
14694, costas kounnas, 21, 35501
10468, j.f.carinena, 1, 31180
13554, anderson ilha, 4, 34350
19747, sonia stanciu, 11, 40693
16956, madoka nishimura, 2, 37838
9014, yakir aharonov, 4, 29688
14389, yeonjung kim, 1, 35189
10661, rupak chatterjee, 2, 31376
20545, m.ueno, 3, 41504
13638, n.ishibashi, 9, 34433
19783, harold steinacker, 9, 40729
15964, david mattingly, 2, 36828
11983, r.flume, 7, 32726
15606, l.magnea, 5, 36458
12892, alexander von gussich, 5, 33674
17228, takeshi oota, 7, 38122
13090, machiko hatsuda, 16, 33877
18808, v.silva santos, 1, 39737
13398, m.hott, 2, 34193
20498, k.turashvili, 2, 41457
16789, ann nelson, 1, 37667
11339, jintai ding, 1, 32067
19641, dae yup song, 1, 40585
12293, surya ganguli, 1, 33057
14955, gaetano lambiase, 2, 35757
16450, p.mosconi, 2, 37323
11931, bartomeu fiol, 6, 32673
13805, wu ji-min, 1, 34603
19711, j.f.sparks, 1, 40657
19391, a.shuvaev, 1, 40333
10291, a.buchel, 3, 30996
17838, semyon polshin, 4, 38744
10691, shao-xia chen, 3, 31407
11231, gustav w.delius, 11, 31959
11310, rainer dick, 12, 32039
18713, seiji sakoda, 4, 39641
12294, avijit k.ganguly, 3, 33058
15815, vincenzo marotta, 3, 36671
14123, hans a.kastrup, 2, 34924
13573, t.imai, 4, 34368
19239, lian-you shan, 1, 40180
18499, paolo rossi, 5, 39418
18212, andreas recknagel, 5, 39119
16723, horatiu-stefan nastase, 1, 37601
13319, richard holman, 1, 34112
18906, hagop sazdjian, 1, 39836
14330, jerzy kijowski, 3, 35131
13278, l.hlavaty, 3, 34070
16235, djordje minic, 20, 37105
12151, f.fucito, 18, 32907
15210, a.lerda, 24, 36021
17405, jordi paris, 10, 38305
20349, takashi torii, 6, 41307
9784, katherine benson, 3, 30475
15663, a.p.c.malbouisson, 9, 36515
21079, christof wetterich, 7, 42054
19978, takesi suzuki, 1, 40925
15363, j.liu, 2, 36182
16069, o.megged, 2, 36939
14382, sung-soo kim, 2, 35181
10609, sandip k.chakrabarti, 1, 31324
19961, t.suyama, 3, 40910
17890, sandu popescu, 1, 38795
13559, n.ilieva, 4, 34355
16224, joseph a.minahan, 23, 37095
18571, svend erik rugh, 4, 39487
20139, roberto tateo, 18, 41093
21298, yuki yamamoto, 1, 42276
13961, v.kac, 1, 34759
21262, shigeaki yahikozawa, 6, 42241
19401, klaus sibold, 11, 40344
19919, jun-ichi sumi, 6, 40867
20393, g.travaglini, 3, 41351
14162, n.kawamoto, 3, 34963
17577, c.pena, 6, 38480
9317, a.k.aringazin, 3, 29999
14481, i.klich, 3, 35282
11015, f.aceves de la cruz, 4, 31736
19007, william schmitt, 1, 39941
17444, s.u.park, 3, 38345
12234, darius gagne, 1, 32995
9982, f.-m.boas, 1, 30685
12219, m.r.gaberdiel, 17, 32980
15342, ovidiu lipan, 1, 36160
20859, d.v.volkov, 1, 41834
10843, gerald b.cleaver, 11, 31562
19167, ashoke sen, 89, 40106
10902, m.consoli, 4, 31620
8891, j.torres a, 1, 29561
17600, a.m.perelomov, 4, 38503
21252, zhan xu, 1, 42230
19099, a.sciarrino, 3, 40037
19828, m.n.stoilov, 3, 40775
10104, l.boulton, 1, 30807
11325, a.dimakis, 10, 32054
10313, z.burda, 3, 31019
10616, g.chalmers, 3, 31331
16820, d.v.nesterov, 3, 37699
18914, a.p.b.scarpelli, 1, 39847
13467, l.huiszoon, 1, 34265
14102, r.l.karp, 2, 34903
10895, john h.connell, 1, 31613
18142, lisa randall, 18, 39049
11050, thomas curtright, 12, 31774
17479, mario paschke, 1, 38380
19770, m.staudacher, 6, 40715
18961, emanuel scheidegger, 2, 39894
13394, y.hosotani, 11, 34189
12516, d.m.gitman, 47, 33291
15274, bong h.lian, 8, 36088
9881, m.bianchi, 7, 30574
17747, o.piguet, 12, 38652
18733, p.salgado, 1, 39660
18409, m.j.rodriguez-plaza, 1, 39323
14707, pavel kovtun, 2, 35514
19541, a.a.smirnov, 1, 40485
20303, a.tokura, 3, 41260
9831, denis bernard, 14, 30524
11760, ludvig faddeev, 3, 32497
11971, michael flohr, 13, 32714
13449, xin-bing huang, 2, 34246
13799, antal jevicki, 21, 34598
19546, m.m.smirnov, 1, 40490
18767, j.sanchez-guillen, 3, 39695
17373, prasanta k.panigrahi, 7, 38273
13067, z.hasiewicz, 6, 33854
17489, j.y.pasquier, 1, 38390
9136, c.a.g.almeida, 1, 29809
11106, d.a.r.dalvit, 1, 31834
17223, h.ooguri, 5, 38117
21021, g.weigt, 2, 41996
15680, f.maltoni, 2, 36533
15111, h.c.lee, 3, 35916
19256, a.shariati, 5, 40198
14310, a.khvedelidze, 2, 35112
18103, arvind rajaraman, 16, 39011
12089, laurent freidel, 9, 32842
12292, asim gangopadhyayaa, 1, 33055
18080, a.radul, 2, 38988
19065, michael b.schulz, 1, 40002
16766, adrian neagu, 1, 37643
18537, j.s.rozowsky, 7, 39457
19274, mohammad m.sheikh-jabbari, 8, 34515
17187, a.l.oliveira, 1, 38083
9044, e.t.akhmedov, 12, 29718
18129, toni ramirez, 2, 39035
9532, james s.ball, 1, 30220
20700, d.v.vassilevich, 26, 41669
21410, yongsung yoon, 5, 42393
12732, r.gregory, 3, 33515
11196, luigi del debbio, 3, 31924
14474, albrecht klemm, 13, 35274
16941, kh.s.nirov, 2, 37825
18003, j.pullin, 1, 38909
18980, r.schimming, 1, 39914
15760, p.maraner, 8, 36616
16439, tim morris, 1, 37313
17796, a.f.r.de toledo piza, 1, 38700
15832, andre martin, 3, 36690
16893, j.c.niemeyer, 1, 37775
14951, neil d.lambert, 6, 35754
9310, pio j.arias, 3, 29993
17948, p.presnajder, 15, 38855
20172, hong-bo teng, 5, 41128
18739, antti salmela, 1, 39666
11750, marco fabbrichesi, 3, 32487
18676, el hassan saidi, 5, 39603
21455, a.v.zabrodin, 4, 42441
17575, axel pelster, 5, 38478
20444, li-sheng tseng, 3, 41402
18280, aziz el rhalami, 1, 39191
13876, keith g.joshi, 2, 34674
12410, david gershon, 4, 33182
10588, anna ceresole, 3, 31303
15665, j.m.maldacena, 5, 36520
9084, r.aldrovandi, 2, 29757
18595, mike p.ryan, 1, 39513
11472, i t drummond, 1, 32202
16026, william mcghee, 1, 36893
15190, f.lenz, 7, 36001
16487, j.mourao, 1, 37360
20872, mikhail voloshin, 1, 41845
12369, k.gawcedzki, 1, 33140
19814, j.m.stewart, 2, 40760
17986, p.provero, 9, 38892
13396, marcelo hott, 10, 34193
21629, zhining zhou, 1, 42602
14755, c.kristjansen, 16, 35564
9707, p.f.bedaque, 1, 30397
19910, k.sugiyama, 2, 40858
20740, rajesh venkatachalapathy, 1, 41711
19221, s.shabanov, 1, 40161
19490, yu.a.sitenko, 17, 40435
15033, martin lavelle, 17, 35838
15683, cyril malyshev, 1, 36535
15163, peter leifer, 2, 35972
21222, zhong chao wu, 1, 42200
18087, orlando ragnisco, 1, 38995
17450, leonard parker, 2, 38351
10454, gabriel lopes cardoso, 29, 31168
20889, koos de vos, 1, 41862
17852, aleksey polishchuk, 1, 38757
18245, r.renan, 1, 39153
17709, daniel r.phillips, 1, 38613
16688, mikio namiki, 1, 37562
13669, kei ito, 3, 34465
20665, luciano vanzo, 14, 41632
12922, peter haberl, 1, 33708
21121, andy wilkins, 5, 42098
17090, s.odintsov, 2, 32353
21523, ph.zaugg, 1, 42512
13222, antero hietamaki, 1, 34013
21018, herbert weigel, 1, 41993
13402, t.hotta, 3, 34197
14062, v.s.kaplunovsky, 1, 34861
16306, giovanni modanese, 5, 37176
11871, ruggero ferrari, 2, 32611
10547, carlos castro, 42, 31262
18507, heinz j.rothe, 4, 39426
13403, bo-yuan hou, 5, 34199
12124, j.froehlich, 8, 32877
16391, j.f.morales, 7, 37261
12918, n.haba, 1, 33704
11149, s.dasmahapatra, 2, 31875
10841, m.a.clayton, 2, 31559
14441, n.kitazawa, 1, 35241
10635, osvaldo chandia, 9, 31351
14418, e.kiritsis, 41, 35219
14085, valery p.karassiov, 1, 34884
13287, q.ho-kim, 2, 34079
19657, chopin soo, 9, 40602
15372, shao liu, 1, 36190
13438, zhan-ning hu, 8, 34235
21059, denne wesolowski, 1, 42034
13769, d.e.jaramillo, 1, 34566
16394, h.a.morales-tecotl, 3, 37259
20116, a.tanzini, 12, 41069
12046, holger frahm, 1, 32792
14305, ramzi r.khuri, 40, 35107
11583, jonathan d.edwards, 1, 32317
20339, david tong, 22, 41296
15955, y.matsuo, 23, 36819
15762, p.marcel, 1, 36617
19351, d.v.shirkov, 6, 40295
10037, harm jan boonstra, 2, 30741
20467, n.tsuda, 3, 41425
19626, oleg a.soloviev, 10, 40572
17206, m.a.del olmo, 11, 38100
17690, a.y.petrov, 1, 38593
13774, p d jarvis, 6, 34573
21627, y k zhou, 1, 42617
16471, nobuyuki motoyui, 2, 37342
9353, takashi asatani, 1, 30036
16273, indranil mitra, 2, 37144
15133, kong-ju-bock lee, 2, 35942
9867, g.v.bhanot, 1, 30560
15538, david h.lyth, 1, 36372
15871, m.j.martins, 11, 36734
14047, chung-wen kao, 1, 34845
14739, adam krawiec, 1, 35548
18786, mariano santander, 1, 39714
12817, steven s.gubser, 35, 33599
19043, michael schreiber, 1, 39977
14265, s.p.khastgir, 3, 35065
14492, a.kling, 1, 35294
11181, r.dawid, 1, 31909
17765, s.l.v.pinheiro, 1, 38668
19516, m.j.slater, 2, 40460
11012, david e.crooks, 3, 31733
9608, j.barrett, 1, 30298
15224, felix lev, 5, 36035
16704, rajamani narayanan, 6, 37582
15251, a.leznov, 1, 36061
14254, s.khalil, 1, 35054
20933, m.walton, 2, 41909
20611, j.-p.uzan, 1, 41571
19938, saurabh sur, 5, 40886
20866, mikhail s.volkov, 21, 41839
17919, m.b.d.s.m.porto, 1, 38824
17606, a.perez, 1, 38509
9886, andreas bichl, 1, 30578
13778, z.jaskolski, 3, 34574
11433, vladimir s.dotsenko, 3, 32164
21329, y.yang, 3, 42310
19036, s.schrans, 5, 39971
15861, r.r.martinez-acosta, 1, 36724
13747, sanjay jain, 3, 34545
10225, o.brodbeck, 3, 30930
16758, ali nayeri, 2, 37635
14985, david langlois, 16, 35787
16014, david m.mcavity, 1, 36879
18137, rudnei o.ramos, 3, 39043
21323, shan-de yang, 1, 42303
9719, niklas beisert, 1, 30409
18126, sanjaye ramgoolam, 26, 39033
14454, p.kleban, 1, 35254
13611, m.z.iofa, 4, 34407
14859, r.kuriki, 8, 35668
13771, marcos jardim, 1, 34568
16074, e.meinrenken, 1, 36945
14762, helmut kroger, 1, 35570
21607, k.zheltukhin, 1, 42596
19617, sergey solodukhin, 2, 40561
9442, p.van baal, 2, 30129
9439, j.baacke, 3, 30127
11644, hiroki emoto, 1, 32378
19168, a.sen, 1, 40106
12960, lawrence j.hall, 3, 33745
21092, r.k.white, 1, 42067
15120, joo youl lee, 1, 35929
10649, we-fu chang, 1, 31364
9876, sandip bhattacharyya, 4, 30567
19098, oliver schwindt, 1, 40035
14501, thomas klose, 2, 35303
13529, devis iellici, 3, 34325
21645, v.g.zima, 5, 42637
14996, l.laperashvili, 4, 35798
12762, grigoryan r.p., 2, 33543
15461, j.x.lu, 24, 36286
16574, akihiro murayama, 1, 37445
20419, mark trodden, 10, 41377
17759, georges pinczon, 1, 38663
15040, george lavrelashvili, 5, 35844
19759, andrei o.starinets, 2, 40704
12100, igor b.frenkel, 2, 32853
10849, j.m.cline, 4, 31569
14615, robert m.konik, 2, 35420
14149, h.g.kausch, 3, 34950
12506, juan fernando ospina giraldo, 4, 33278
17447, young jai park, 1, 38347
15359, hong liu, 18, 36178
13035, s.de haro, 1, 33821
13513, washington taylor, 31, 34309
10787, h.r.christiansen, 10, 31506
21701, f.zwirner, 3, 42693
19817, peter c.stichel, 3, 40765
17507, m.patriarca, 1, 38408
21646, v.zima, 1, 42637
14262, avinash khare, 24, 35062
13046, sean a.hartnoll, 5, 33833
19803, christian stern, 1, 40749
9505, l.m.baker, 3, 30192
16889, n.k.nielsen, 4, 37771
20033, g.takacs, 18, 40986
13269, hideaki hiro-oka, 2, 34061
9552, r.banerjee, 34, 30242
16886, j.l.nielsen, 2, 37768
11649, r.endo, 4, 32384
11495, e.dudas, 21, 32229
17677, valentina b.petkova, 1, 38581
9067, andreas albrecht, 4, 29741
14634, wai ming koo, 1, 35438
17840, joseph polchinski, 47, 38746
16656, atsushi nakamura, 1, 37530
10548, c.castro, 9, 31262
15768, p.a.marchetti, 11, 36624
15384, m lledo, 1, 36202
12381, israel gelfand, 1, 33153
21673, a.v.zotov, 1, 42663
20062, kazunori takenaga, 6, 41015
15945, yoichiro matsumura, 3, 36810
15840, l.martin, 1, 36702
19719, b spence, 7, 40664
12713, m.b.green, 8, 33497
20409, u.trittmann, 17, 41367
16407, e.f.moreno, 17, 37280
17762, carlos pinheiro, 12, 38666
16807, armen nersessian, 9, 37686
13847, peter r.johnson, 1, 34644
16213, jeffrey miller, 1, 37083
9573, barbashov b.m., 1, 30263
14933, raymond laflamme, 2, 35735
11298, dmitri diakonov, 10, 32027
10583, alessio celi, 1, 31298
13401, tomohiro hotta, 1, 34197
18372, mark d.roberts, 5, 39283
17818, m.s.plyushchay, 2, 38725
9417, m.axenides, 3, 30100
13151, simeon hellerman, 12, 33943
18790, j.santiago, 1, 39718
19083, dominik j.schwarz, 3, 40020
12587, joaquim gomis, 25, 33363
18099, e.raiten, 1, 39007
14605, k.-i.kondo, 9, 35409
9148, r.altendorfer, 1, 29821
10441, andrea cappelli, 11, 31153
13168, m.henningson, 7, 33959
14821, c.n.kumar, 1, 35630
12801, j.grundberg, 6, 33582
13645, k.ishikawa, 2, 34441
17682, m.petrini, 12, 38585
9379, m.atiyah, 1, 30063
19809, daniel sternheimer, 3, 40755
13756, h.jallouli, 3, 34553
14833, a.kundu, 2, 35642
17597, j.g.pereira, 3, 38500
11363, a.dobado, 1, 32093
9772, i.bengtsson, 1, 30464
13986, dmitry a.kalinin, 1, 34784
14290, adel khoudeir, 5, 35090
18109, govindan rajesh, 16, 39016
11350, walter dittrich, 5, 32080
10058, m.bordemann, 4, 30759
10680, b.chen, 5, 31395
20331, d.j.toms, 9, 41289
18844, r.sasaki, 24, 39775
20576, j.underwood, 1, 41535
10281, t.brzezinski, 3, 30985
12291, a.gangopadhyaya, 5, 33055
13191, rafael hernandez, 10, 33984
13094, takashi hattori, 2, 33881
12402, bogomil gerganov, 2, 33175
9580, a.l.barbosa, 2, 30269
13691, e.ivanov, 51, 34492
18462, jan-willem rombouts, 1, 39378
17246, william p.orrick, 3, 38141
15245, alex lewis, 7, 36056
11141, k.dasgupta, 3, 31867
14340, byungbae kim, 3, 35140
15412, a.lopez, 10, 36232
9538, j.balog, 20, 30226
11745, a.fabbri, 12, 32483
21172, d.witt, 1, 42150
16823, a.h.castro neto, 1, 37702
8917, hiroyuki abe, 1, 29587
15131, kimyeong m.lee, 2, 35940
16162, yan-gang miao, 7, 37033
14440, noriaki kitazawa, 9, 35241
12520, domenico giulini, 3, 33293
16412, m.moreno, 1, 37284
20808, a.vilenkin, 1, 41779
16755, rashmi rekha nayak, 1, 37633
16841, r.p.neves, 1, 37721
14867, p.s.kurzepa, 3, 35676
15829, m.martellini, 29, 36687
21195, e.woolgar, 3, 42173
17753, terry pilling, 2, 38657
11993, s.forste, 3, 32734
18684, yorinori saito, 3, 39611
21381, piljin yi, 36, 42363
13741, r.l.jaffe, 13, 34538
15345, matthew lippert, 1, 36163
20924, a.waldron, 14, 41897
15462, jian-xin lu, 1, 36286
9740, diego bellisai, 4, 30432
21450, shibusa yuuichirou, 2, 40244
11988, omar foda, 6, 32731
11950, ram fishman, 1, 32691
17726, m.picco, 4, 38630
15146, t.lee, 1, 35955
20464, osamu tsuchiya, 1, 41422
17846, g.polhemus, 1, 38751
21408, sean j.yoon, 5, 42391
20842, e.vlachos, 1, 41816
20148, john c.taylor, 1, 41102
20922, andrew waldron, 11, 41897
15054, markus lazar, 1, 35857
16295, r.mkrtchyan, 7, 37166
15796, martin markl, 8, 36652
11513, d.dunbar, 1, 32244
19012, oliver schnetz, 2, 39947
9776, m.bennai, 1, 30468
9406, i.g.avramidi, 2, 30090
16677, r.nakayama, 4, 37551
20314, valeriy n.tolstoy, 3, 41272
14012, alexander kamenshchik, 2, 34810
9250, ignatios antoniadis, 7, 29930
10560, alberto s.cattaneo, 3, 31274
11306, s.a.dias, 1, 32035
14025, i.v.kanatchikov, 9, 34823
13415, c.j.houghton, 2, 34212
19059, frederic p.schuller, 2, 39997
16822, fabrizio nesti, 1, 37701
15942, seiho matsumoto, 2, 36807
8956, r.acharya, 4, 29627
18229, cesare reina, 2, 39136
14818, p.kulish, 1, 35626
19427, j.c.da silva, 1, 40369
9410, adel awad, 2, 30093
15803, giuseppe marmo, 3, 36659
13693, evgenyi a.ivanov, 3, 34492
10541, l.castellani, 7, 31255
15866, s.de martino, 3, 36729
15201, a.v.leonidov, 1, 36011
18794, o.p.santillan, 1, 39723
9641, a.basu, 1, 30330
17196, wilson oliveira, 6, 38091
18875, y.satoh, 5, 39806
11377, a doikou, 1, 32107
20912, j.walcher, 10, 41886
12842, francisco guil, 1, 33622
16695, chiara nappi, 1, 37574
9579, r.barbieri, 1, 30267
9697, c.becchi, 4, 30386
11133, saurya das, 26, 31860
11951, daniel i.fivel, 5, 32692
12350, b gato-rivera, 1, 33122
10911, r.constantinescu, 1, 31629
11185, o.f.dayi, 13, 31913
17693, yu.v.petrov, 1, 38596
11609, christian ekstrand, 1, 32343
12098, edward frenkel, 6, 32851
21280, k.yamagishi, 1, 42258
14908, dieter luest, 7, 35716
21578, wei zhang, 3, 42569
17137, chie ohzeki, 1, 38031
14423, r.kirschner, 8, 35224
11320, r.dijkgraaf, 18, 32048
16282, t.miwa, 7, 37152
10682, guang-hong chen, 5, 31397
12155, wifredo garcia fuertes, 1, 32910
21404, j.h.yoon, 1, 42387
15208, w.lerche, 37, 36019
20227, t.thiemann, 6, 41185
20701, dmitri v.vassilevich, 4, 41669
12698, antonella grassi, 4, 33481
16296, ruben mkrtchyan, 2, 37166
16180, e.w.mielke, 1, 37051
13664, kazunori itakura, 4, 34461
16078, peter meisinger, 1, 36948
14729, kirill krasnov, 12, 35539
18434, ryan rohm, 1, 39351
11063, m.dattanasio, 7, 31793
19100, antonino sciarrino, 1, 40037
10855, o.coceal, 2, 31573
10871, a.coley, 2, 31590
11002, m.crescimanno, 4, 31724
12636, daniel gottesman, 2, 33414
18043, s.p.sorella ref, 1, 40612
20183, haruhiko terao, 12, 41140
8924, steven abel, 3, 29596
21507, d.zanon, 27, 42494
16262, o.miskovic, 2, 37132
13047, s.a.hartnoll, 1, 33833
19602, m.a.sokolov, 1, 40546
17131, yh uji ohta, 3, 38025
10344, david j.fernandez c., 1, 31050
14568, john b.kogut, 1, 35370
18138, l.rana, 2, 39045
11454, branko dragovich, 4, 32186
14742, dirk kreimer, 15, 35551
9525, roberto balbinot, 2, 30212
16028, w.mcghee, 1, 36893
16832, p.a.maia neto, 2, 37711
17692, victor petrov, 6, 38595
13832, a.a.johansen, 2, 34630
17751, mathias pillin, 4, 38656
9920, he bing, 1, 30619
20388, j.traschen, 1, 41346
13509, w.d.linch iii, 3, 34307
9481, jonathan a.bagger, 2, 30168
20945, fan wang, 7, 41918
11422, h.dorn, 17, 32154
14495, sergei klishevich, 3, 35299
11343, sortelano a.diniz, 1, 32071
18639, sebastian sachse, 1, 39567
13140, t.heinzl, 9, 33929
14496, sergey klishevich, 1, 35299
20885, b.l.voronov, 1, 41858
16535, sudipta mukherji, 19, 37405
20057, tadashi takayanagi, 17, 41010
12718, b.r.greene, 5, 33504
12133, valeri frolov, 5, 32889
12851, s.gukov, 5, 33633
8905, r.abbaspur, 1, 29576
16432, a.morozov, 51, 37305
17743, b.m.a.g.piette, 6, 38648
12212, cesar gomez, 27, 32972
17114, john j.oh, 9, 38007
20676, oscar varela, 1, 41642
18393, d.c.rodrigues, 1, 39307
13111, k.hayasaka, 2, 33900
21566, da-hua zhang, 1, 42555
12758, grigoryan g.v., 3, 33541
19699, s.m.de souza, 3, 40645
21424, t.a.yousef, 1, 42407
11840, a.felce, 1, 32579
17863, d.polyakov, 1, 38768
11947, p.fischer, 1, 32688
20765, o.verhoeven, 2, 41737
12244, davide gaiotto, 5, 33005
18269, marco reyes, 1, 39180
21278, yuji yamada, 1, 42256
12413, murray gerstenhaber, 1, 33185
13551, hitoshi ikemori, 2, 34347
9654, m t batchelor, 1, 30342
14376, sang-jun kim, 1, 35175
21485, wojtek j.zakrzewski, 2, 42473
14317, m.kibler, 8, 35120
9642, asis basu, 1, 30331
21491, al.b.zamolodchikov, 4, 42480
9350, tsuguhiko asakawa, 6, 30034
12391, alan george, 1, 33163
9712, r.begliuomini, 2, 30403
17719, g.piacitelli, 2, 38623
20710, j.vaz, 1, 34694
11603, j.c.eilbeck, 3, 32337
15071, o.lebedev, 1, 35876
19049, bert schroer, 25, 39983
12929, l.hadasz, 4, 33715
16680, hiromichi nakazato, 6, 37555
16950, kazuhiko nishijima, 2, 37833
12833, thomas guhr, 3, 33614
14530, t.kobayashi, 6, 35333
13702, s.ivanov, 1, 34498
10914, roberto contino, 1, 31633
20512, neil turok, 19, 41470
9986, timon boehm, 3, 30690
12400, anton a.gerasimov, 4, 33172
17864, dimitry polyakov, 1, 38768
19076, c.schwartz, 3, 40014
20229, hans-peter thienel, 2, 41186
8959, t.ackermann, 3, 29633
12819, s.gubser, 1, 33599
14139, sheldon katz, 14, 34940
20436, m.trunk, 2, 41394
9208, v.c.de andrade, 2, 29887
10299, robert j.budzynski, 1, 31004
18447, kaj roland, 5, 39363
15937, tomohiro matsuda, 2, 36801
16635, w.nahm, 2, 37510
15555, zhong-qi ma, 5, 36403
10121, luis j boya, 1, 30823
10088, bruno van den bossche, 1, 30791
13591, tomohiro inagaki, 3, 34386
9674, e.baver, 1, 30363
12549, j.goeree, 1, 33322
16326, thomas mohaupt, 28, 37197
16064, patrick a.a.meessen, 1, 36936
17942, christian r.preitschopf, 4, 38850
9738, a.belli, 1, 30429
15171, e.e.leite, 1, 35980
17486, anatoly pashnev, 1, 38387
13941, elizabeth jurisich, 1, 34733
9082, e.aldrovandi, 3, 29756
19811, danny stevenson, 1, 40757
17431, jaemo park, 23, 38332
21632, dong-pei zhu, 1, 42623
15548, d.mulsch, 9, 36395
18735, l.saliu, 2, 39662
17900, d.popovic, 1, 38807
20648, d.vaman, 1, 41614
